Year,Date,RegionName,StateName,median_housing_price,median_income
2017,2/28/2017,"New Orleans, LA",LA,178000,46145
2017,3/31/2017,"New Orleans, LA",LA,180500,46145
2017,4/30/2017,"New Orleans, LA",LA,179167,46145
2017,5/31/2017,"New Orleans, LA",LA,185500,46145
2017,6/30/2017,"New Orleans, LA",LA,191300,46145
2017,7/31/2017,"New Orleans, LA",LA,198967,46145
2017,8/31/2017,"New Orleans, LA",LA,198133,46145
2017,9/30/2017,"New Orleans, LA",LA,193833,46145
2017,10/31/2017,"New Orleans, LA",LA,190500,46145
2017,11/30/2017,"New Orleans, LA",LA,188817,46145
2017,12/31/2017,"New Orleans, LA",LA,193983,46145
2018,1/31/2018,"Baton Rouge, LA",LA,194868,47905
2018,2/28/2018,"Baton Rouge, LA",LA,197284,47905
2018,3/31/2018,"Baton Rouge, LA",LA,196284,47905
2018,4/30/2018,"Baton Rouge, LA",LA,198967,47905
2018,5/31/2018,"Baton Rouge, LA",LA,200600,47905
2018,6/30/2018,"Baton Rouge, LA",LA,201633,47905
2018,7/31/2018,"Baton Rouge, LA",LA,204050,47905
2018,8/31/2018,"Baton Rouge, LA",LA,203083,47905
2018,9/30/2018,"Baton Rouge, LA",LA,205417,47905
2018,10/31/2018,"Baton Rouge, LA",LA,204000,47905
2018,11/30/2018,"Baton Rouge, LA",LA,205767,47905
2018,12/31/2018,"Baton Rouge, LA",LA,203517,47905
2018,1/31/2018,"New Orleans, LA",LA,194650,47905
2018,2/28/2018,"New Orleans, LA",LA,193833,47905
2018,3/31/2018,"New Orleans, LA",LA,189333,47905
2018,4/30/2018,"New Orleans, LA",LA,187833,47905
2018,5/31/2018,"New Orleans, LA",LA,192167,47905
2018,6/30/2018,"New Orleans, LA",LA,199150,47905
2018,7/31/2018,"New Orleans, LA",LA,206317,47905
2018,8/31/2018,"New Orleans, LA",LA,206317,47905
2018,9/30/2018,"New Orleans, LA",LA,202917,47905
2018,10/31/2018,"New Orleans, LA",LA,197870,47905
2018,11/30/2018,"New Orleans, LA",LA,198537,47905
2018,12/31/2018,"New Orleans, LA",LA,198620,47905
2019,1/31/2019,"Baton Rouge, LA",LA,204183,51073
2019,2/28/2019,"Baton Rouge, LA",LA,200083,51073
2019,3/31/2019,"Baton Rouge, LA",LA,198817,51073
2019,4/30/2019,"Baton Rouge, LA",LA,197817,51073
2019,5/31/2019,"Baton Rouge, LA",LA,201650,51073
2019,6/30/2019,"Baton Rouge, LA",LA,208167,51073
2019,7/31/2019,"Baton Rouge, LA",LA,211167,51073
2019,8/31/2019,"Baton Rouge, LA",LA,209000,51073
2019,9/30/2019,"Baton Rouge, LA",LA,207000,51073
2019,10/31/2019,"Baton Rouge, LA",LA,206000,51073
2019,11/30/2019,"Baton Rouge, LA",LA,207333,51073
2019,12/31/2019,"Baton Rouge, LA",LA,207982,51073
2019,1/31/2019,"New Orleans, LA",LA,197583,51073
2019,2/28/2019,"New Orleans, LA",LA,195917,51073
2019,3/31/2019,"New Orleans, LA",LA,194417,51073
2019,4/30/2019,"New Orleans, LA",LA,195833,51073
2019,5/31/2019,"New Orleans, LA",LA,199783,51073
2019,6/30/2019,"New Orleans, LA",LA,207950,51073
2019,7/31/2019,"New Orleans, LA",LA,214617,51073
2019,8/31/2019,"New Orleans, LA",LA,216667,51073
2019,9/30/2019,"New Orleans, LA",LA,211667,51073
2019,10/31/2019,"New Orleans, LA",LA,210000,51073
2019,11/30/2019,"New Orleans, LA",LA,210000,51073
2019,12/31/2019,"New Orleans, LA",LA,213333,51073
2017,1/31/2017,"Boston, MA",MA,398500,77385
2017,2/28/2017,"Boston, MA",MA,393500,77385
2017,3/31/2017,"Boston, MA",MA,398333,77385
2017,4/30/2017,"Boston, MA",MA,401667,77385
2017,5/31/2017,"Boston, MA",MA,415000,77385
2017,6/30/2017,"Boston, MA",MA,425667,77385
2017,7/31/2017,"Boston, MA",MA,435000,77385
2017,8/31/2017,"Boston, MA",MA,436667,77385
2017,9/30/2017,"Boston, MA",MA,428000,77385
2017,10/31/2017,"Boston, MA",MA,419500,77385
2017,11/30/2017,"Boston, MA",MA,417822,77385
2017,12/31/2017,"Boston, MA",MA,420822,77385
2017,1/31/2017,"Worcester, MA",MA,235800,77385
2017,2/28/2017,"Worcester, MA",MA,237633,77385
2017,3/31/2017,"Worcester, MA",MA,236300,77385
2017,4/30/2017,"Worcester, MA",MA,242967,77385
2017,5/31/2017,"Worcester, MA",MA,249967,77385
2017,6/30/2017,"Worcester, MA",MA,259967,77385
2017,7/31/2017,"Worcester, MA",MA,264983,77385
2017,8/31/2017,"Worcester, MA",MA,269983,77385
2017,9/30/2017,"Worcester, MA",MA,263317,77385
2017,10/31/2017,"Worcester, MA",MA,260500,77385
2017,11/30/2017,"Worcester, MA",MA,255500,77385
2017,12/31/2017,"Worcester, MA",MA,258800,77385
2017,1/31/2017,"Springfield, MA",MA,194927,77385
2017,2/28/2017,"Springfield, MA",MA,192567,77385
2017,3/31/2017,"Springfield, MA",MA,192150,77385
2017,4/30/2017,"Springfield, MA",MA,191817,77385
2017,5/31/2017,"Springfield, MA",MA,194583,77385
2017,6/30/2017,"Springfield, MA",MA,201633,77385
2017,7/31/2017,"Springfield, MA",MA,209800,77385
2017,8/31/2017,"Springfield, MA",MA,214433,77385
2017,9/30/2017,"Springfield, MA",MA,213633,77385
2017,10/31/2017,"Springfield, MA",MA,209317,77385
2017,11/30/2017,"Springfield, MA",MA,211417,77385
2017,12/31/2017,"Springfield, MA",MA,207250,77385
2018,1/31/2018,"Boston, MA",MA,422322,79835
2018,2/28/2018,"Boston, MA",MA,420333,79835
2018,3/31/2018,"Boston, MA",MA,424567,79835
2018,4/30/2018,"Boston, MA",MA,436233,79835
2018,5/31/2018,"Boston, MA",MA,448233,79835
2018,6/30/2018,"Boston, MA",MA,462333,79835
2018,7/31/2018,"Boston, MA",MA,470000,79835
2018,8/31/2018,"Boston, MA",MA,473333,79835
2018,9/30/2018,"Boston, MA",MA,458333,79835
2018,10/31/2018,"Boston, MA",MA,445000,79835
2018,11/30/2018,"Boston, MA",MA,438333,79835
2018,12/31/2018,"Boston, MA",MA,435000,79835
2018,1/31/2018,"Worcester, MA",MA,256633,79835
2018,2/28/2018,"Worcester, MA",MA,251617,79835
2018,3/31/2018,"Worcester, MA",MA,248317,79835
2018,4/30/2018,"Worcester, MA",MA,250817,79835
2018,5/31/2018,"Worcester, MA",MA,258800,79835
2018,6/30/2018,"Worcester, MA",MA,272117,79835
2018,7/31/2018,"Worcester, MA",MA,279617,79835
2018,8/31/2018,"Worcester, MA",MA,281450,79835
2018,9/30/2018,"Worcester, MA",MA,276467,79835
2018,10/31/2018,"Worcester, MA",MA,268133,79835
2018,11/30/2018,"Worcester, MA",MA,265000,79835
2018,12/31/2018,"Worcester, MA",MA,260000,79835
2018,1/31/2018,"Springfield, MA",MA,205367,79835
2018,2/28/2018,"Springfield, MA",MA,198283,79835
2018,3/31/2018,"Springfield, MA",MA,198283,79835
2018,4/30/2018,"Springfield, MA",MA,201650,79835
2018,5/31/2018,"Springfield, MA",MA,209500,79835
2018,6/30/2018,"Springfield, MA",MA,219467,79835
2018,7/31/2018,"Springfield, MA",MA,222800,79835
2018,8/31/2018,"Springfield, MA",MA,223300,79835
2018,9/30/2018,"Springfield, MA",MA,218333,79835
2018,10/31/2018,"Springfield, MA",MA,218333,79835
2018,11/30/2018,"Springfield, MA",MA,218333,79835
2018,12/31/2018,"Springfield, MA",MA,218300,79835
2019,1/31/2019,"Boston, MA",MA,437500,85843
2019,2/28/2019,"Boston, MA",MA,432500,85843
2019,3/31/2019,"Boston, MA",MA,435833,85843
2019,4/30/2019,"Boston, MA",MA,438317,85843
2019,5/31/2019,"Boston, MA",MA,453650,85843
2019,6/30/2019,"Boston, MA",MA,470317,85843
2019,7/31/2019,"Boston, MA",MA,480333,85843
2019,8/31/2019,"Boston, MA",MA,480500,85843
2019,9/30/2019,"Boston, MA",MA,468833,85843
2019,10/31/2019,"Boston, MA",MA,458833,85843
2019,11/30/2019,"Boston, MA",MA,450000,85843
2019,12/31/2019,"Boston, MA",MA,453300,85843
2019,1/31/2019,"Worcester, MA",MA,261633,85843
2019,2/28/2019,"Worcester, MA",MA,256467,85843
2019,3/31/2019,"Worcester, MA",MA,256133,85843
2019,4/30/2019,"Worcester, MA",MA,257833,85843
2019,5/31/2019,"Worcester, MA",MA,267983,85843
2019,6/30/2019,"Worcester, MA",MA,277483,85843
2019,7/31/2019,"Worcester, MA",MA,284150,85843
2019,8/31/2019,"Worcester, MA",MA,287500,85843
2019,9/30/2019,"Worcester, MA",MA,285000,85843
2019,10/31/2019,"Worcester, MA",MA,283333,85843
2019,11/30/2019,"Worcester, MA",MA,280000,85843
2019,12/31/2019,"Worcester, MA",MA,280709,85843
2019,1/31/2019,"Springfield, MA",MA,211600,85843
2019,2/28/2019,"Springfield, MA",MA,203933,85843
2019,3/31/2019,"Springfield, MA",MA,200633,85843
2019,4/30/2019,"Springfield, MA",MA,204167,85843
2019,5/31/2019,"Springfield, MA",MA,213690,85843
2019,6/30/2019,"Springfield, MA",MA,220973,85843
2019,7/31/2019,"Springfield, MA",MA,229107,85843
2019,8/31/2019,"Springfield, MA",MA,230704,85843
2019,9/30/2019,"Springfield, MA",MA,229588,85843
2019,10/31/2019,"Springfield, MA",MA,227954,85843
2019,11/30/2019,"Springfield, MA",MA,226167,85843
2019,12/31/2019,"Springfield, MA",MA,226667,85843
2017,1/31/2017,"Baltimore, MD",MD,274133,80776
2017,2/28/2017,"Baltimore, MD",MD,269167,80776
2017,3/31/2017,"Baltimore, MD",MD,265000,80776
2017,4/30/2017,"Baltimore, MD",MD,269000,80776
2017,5/31/2017,"Baltimore, MD",MD,279000,80776
2017,6/30/2017,"Baltimore, MD",MD,290333,80776
2017,7/31/2017,"Baltimore, MD",MD,296300,80776
2017,8/31/2017,"Baltimore, MD",MD,295967,80776
2017,9/30/2017,"Baltimore, MD",MD,291300,80776
2017,10/31/2017,"Baltimore, MD",MD,286333,80776
2017,11/30/2017,"Baltimore, MD",MD,284500,80776
2017,12/31/2017,"Baltimore, MD",MD,284167,80776
2018,1/31/2018,"Baltimore, MD",MD,280833,83242
2018,2/28/2018,"Baltimore, MD",MD,274025,83242
2018,3/31/2018,"Baltimore, MD",MD,272658,83242
2018,4/30/2018,"Baltimore, MD",MD,277658,83242
2018,5/31/2018,"Baltimore, MD",MD,287967,83242
2018,6/30/2018,"Baltimore, MD",MD,294667,83242
2018,7/31/2018,"Baltimore, MD",MD,300333,83242
2018,8/31/2018,"Baltimore, MD",MD,302333,83242
2018,9/30/2018,"Baltimore, MD",MD,302300,83242
2018,10/31/2018,"Baltimore, MD",MD,299300,83242
2018,11/30/2018,"Baltimore, MD",MD,298628,83242
2018,12/31/2018,"Baltimore, MD",MD,296328,83242
2019,1/31/2019,"Baltimore, MD",MD,289645,86738
2019,2/28/2019,"Baltimore, MD",MD,284150,86738
2019,3/31/2019,"Baltimore, MD",MD,281483,86738
2019,4/30/2019,"Baltimore, MD",MD,285500,86738
2019,5/31/2019,"Baltimore, MD",MD,291667,86738
2019,6/30/2019,"Baltimore, MD",MD,300000,86738
2019,7/31/2019,"Baltimore, MD",MD,308333,86738
2019,8/31/2019,"Baltimore, MD",MD,308333,86738
2019,9/30/2019,"Baltimore, MD",MD,305000,86738
2019,10/31/2019,"Baltimore, MD",MD,299422,86738
2019,11/30/2019,"Baltimore, MD",MD,297422,86738
2019,12/31/2019,"Baltimore, MD",MD,295755,86738
2017,1/31/2017,"Detroit, MI",MI,163467,54909
2017,2/28/2017,"Detroit, MI",MI,160167,54909
2017,3/31/2017,"Detroit, MI",MI,157833,54909
2017,4/30/2017,"Detroit, MI",MI,164000,54909
2017,5/31/2017,"Detroit, MI",MI,171833,54909
2017,6/30/2017,"Detroit, MI",MI,180500,54909
2017,7/31/2017,"Detroit, MI",MI,183467,54909
2017,8/31/2017,"Detroit, MI",MI,185467,54909
2017,9/30/2017,"Detroit, MI",MI,181467,54909
2017,10/31/2017,"Detroit, MI",MI,179833,54909
2017,11/30/2017,"Detroit, MI",MI,175667,54909
2017,12/31/2017,"Detroit, MI",MI,175833,54909
2017,1/31/2017,"Grand Rapids, MI",MI,162933,54909
2017,2/28/2017,"Grand Rapids, MI",MI,162300,54909
2017,3/31/2017,"Grand Rapids, MI",MI,164967,54909
2017,4/30/2017,"Grand Rapids, MI",MI,171333,54909
2017,5/31/2017,"Grand Rapids, MI",MI,177667,54909
2017,6/30/2017,"Grand Rapids, MI",MI,181667,54909
2017,7/31/2017,"Grand Rapids, MI",MI,182000,54909
2017,8/31/2017,"Grand Rapids, MI",MI,181667,54909
2017,9/30/2017,"Grand Rapids, MI",MI,181000,54909
2017,10/31/2017,"Grand Rapids, MI",MI,179317,54909
2017,11/30/2017,"Grand Rapids, MI",MI,178317,54909
2017,12/31/2017,"Grand Rapids, MI",MI,176637,54909
2018,1/31/2018,"Detroit, MI",MI,170833,56697
2018,2/28/2018,"Detroit, MI",MI,168500,56697
2018,3/31/2018,"Detroit, MI",MI,168333,56697
2018,4/30/2018,"Detroit, MI",MI,171667,56697
2018,5/31/2018,"Detroit, MI",MI,179667,56697
2018,6/30/2018,"Detroit, MI",MI,186300,56697
2018,7/31/2018,"Detroit, MI",MI,191633,56697
2018,8/31/2018,"Detroit, MI",MI,192592,56697
2018,9/30/2018,"Detroit, MI",MI,188292,56697
2018,10/31/2018,"Detroit, MI",MI,184625,56697
2018,11/30/2018,"Detroit, MI",MI,180000,56697
2018,12/31/2018,"Detroit, MI",MI,178000,56697
2018,1/31/2018,"Grand Rapids, MI",MI,178320,56697
2018,2/28/2018,"Grand Rapids, MI",MI,177020,56697
2018,3/31/2018,"Grand Rapids, MI",MI,180367,56697
2018,4/30/2018,"Grand Rapids, MI",MI,183667,56697
2018,5/31/2018,"Grand Rapids, MI",MI,190800,56697
2018,6/30/2018,"Grand Rapids, MI",MI,195767,56697
2018,7/31/2018,"Grand Rapids, MI",MI,198892,56697
2018,8/31/2018,"Grand Rapids, MI",MI,199725,56697
2018,9/30/2018,"Grand Rapids, MI",MI,198925,56697
2018,10/31/2018,"Grand Rapids, MI",MI,197167,56697
2018,11/30/2018,"Grand Rapids, MI",MI,193500,56697
2018,12/31/2018,"Grand Rapids, MI",MI,190967,56697
2019,1/31/2019,"Detroit, MI",MI,173667,59584
2019,2/28/2019,"Detroit, MI",MI,171667,59584
2019,3/31/2019,"Detroit, MI",MI,173000,59584
2019,4/30/2019,"Detroit, MI",MI,177000,59584
2019,5/31/2019,"Detroit, MI",MI,185858,59584
2019,6/30/2019,"Detroit, MI",MI,192525,59584
2019,7/31/2019,"Detroit, MI",MI,199525,59584
2019,8/31/2019,"Detroit, MI",MI,200000,59584
2019,9/30/2019,"Detroit, MI",MI,200000,59584
2019,10/31/2019,"Detroit, MI",MI,196667,59584
2019,11/30/2019,"Detroit, MI",MI,193300,59584
2019,12/31/2019,"Detroit, MI",MI,188300,59584
2019,1/31/2019,"Grand Rapids, MI",MI,189633,59584
2019,2/28/2019,"Grand Rapids, MI",MI,190967,59584
2019,3/31/2019,"Grand Rapids, MI",MI,194000,59584
2019,4/30/2019,"Grand Rapids, MI",MI,200667,59584
2019,5/31/2019,"Grand Rapids, MI",MI,208000,59584
2019,6/30/2019,"Grand Rapids, MI",MI,213333,59584
2019,7/31/2019,"Grand Rapids, MI",MI,215000,59584
2019,8/31/2019,"Grand Rapids, MI",MI,214967,59584
2019,9/30/2019,"Grand Rapids, MI",MI,213267,59584
2019,10/31/2019,"Grand Rapids, MI",MI,211933,59584
2019,11/30/2019,"Grand Rapids, MI",MI,207967,59584
2019,12/31/2019,"Grand Rapids, MI",MI,207667,59584
2017,1/31/2017,"Minneapolis-St Paul, MN",MN,230625,68388
2017,2/28/2017,"Minneapolis-St Paul, MN",MN,228291,68388
2017,3/31/2017,"Minneapolis-St Paul, MN",MN,230208,68388
2017,4/30/2017,"Minneapolis-St Paul, MN",MN,236167,68388
2017,5/31/2017,"Minneapolis-St Paul, MN",MN,242500,68388
2017,6/30/2017,"Minneapolis-St Paul, MN",MN,249333,68388
2017,7/31/2017,"Minneapolis-St Paul, MN",MN,251833,68388
2017,8/31/2017,"Minneapolis-St Paul, MN",MN,254500,68388
2017,9/30/2017,"Minneapolis-St Paul, MN",MN,251500,68388
2017,10/31/2017,"Minneapolis-St Paul, MN",MN,249000,68388
2017,11/30/2017,"Minneapolis-St Paul, MN",MN,245737,68388
2017,12/31/2017,"Minneapolis-St Paul, MN",MN,246371,68388
2018,1/31/2018,"Minneapolis-St Paul, MN",MN,246248,70315
2018,2/28/2018,"Minneapolis-St Paul, MN",MN,247844,70315
2018,3/31/2018,"Minneapolis-St Paul, MN",MN,250378,70315
2018,4/30/2018,"Minneapolis-St Paul, MN",MN,255400,70315
2018,5/31/2018,"Minneapolis-St Paul, MN",MN,260550,70315
2018,6/30/2018,"Minneapolis-St Paul, MN",MN,263050,70315
2018,7/31/2018,"Minneapolis-St Paul, MN",MN,265150,70315
2018,8/31/2018,"Minneapolis-St Paul, MN",MN,265000,70315
2018,9/30/2018,"Minneapolis-St Paul, MN",MN,264667,70315
2018,10/31/2018,"Minneapolis-St Paul, MN",MN,264667,70315
2018,11/30/2018,"Minneapolis-St Paul, MN",MN,265650,70315
2018,12/31/2018,"Minneapolis-St Paul, MN",MN,265150,70315
2019,1/31/2019,"Minneapolis-St Paul, MN",MN,263467,74593
2019,2/28/2019,"Minneapolis-St Paul, MN",MN,262300,74593
2019,3/31/2019,"Minneapolis-St Paul, MN",MN,267217,74593
2019,4/30/2019,"Minneapolis-St Paul, MN",MN,273867,74593
2019,5/31/2019,"Minneapolis-St Paul, MN",MN,280717,74593
2019,6/30/2019,"Minneapolis-St Paul, MN",MN,283800,74593
2019,7/31/2019,"Minneapolis-St Paul, MN",MN,285167,74593
2019,8/31/2019,"Minneapolis-St Paul, MN",MN,285167,74593
2019,9/30/2019,"Minneapolis-St Paul, MN",MN,283000,74593
2019,10/31/2019,"Minneapolis-St Paul, MN",MN,281633,74593
2019,11/30/2019,"Minneapolis-St Paul, MN",MN,280967,74593
2019,12/31/2019,"Minneapolis-St Paul, MN",MN,280933,74593
2017,1/31/2017,"St. Louis, MO",MO,166967,53578
2017,2/28/2017,"St. Louis, MO",MO,165967,53578
2017,3/31/2017,"St. Louis, MO",MO,165333,53578
2017,4/30/2017,"St. Louis, MO",MO,167333,53578
2017,5/31/2017,"St. Louis, MO",MO,172967,53578
2017,6/30/2017,"St. Louis, MO",MO,178967,53578
2017,7/31/2017,"St. Louis, MO",MO,183633,53578
2017,8/31/2017,"St. Louis, MO",MO,183000,53578
2017,9/30/2017,"St. Louis, MO",MO,181000,53578
2017,10/31/2017,"St. Louis, MO",MO,176833,53578
2017,11/30/2017,"St. Louis, MO",MO,176833,53578
2017,12/31/2017,"St. Louis, MO",MO,175500,53578
2017,1/31/2017,"Kansas City, MO",MO,182167,53578
2017,2/28/2017,"Kansas City, MO",MO,183500,53578
2017,3/31/2017,"Kansas City, MO",MO,184500,53578
2017,4/30/2017,"Kansas City, MO",MO,190000,53578
2017,5/31/2017,"Kansas City, MO",MO,197833,53578
2017,6/30/2017,"Kansas City, MO",MO,207000,53578
2017,7/31/2017,"Kansas City, MO",MO,211833,53578
2017,8/31/2017,"Kansas City, MO",MO,210833,53578
2017,9/30/2017,"Kansas City, MO",MO,205333,53578
2017,10/31/2017,"Kansas City, MO",MO,200333,53578
2017,11/30/2017,"Kansas City, MO",MO,198333,53578
2017,12/31/2017,"Kansas City, MO",MO,198333,53578
2018,1/31/2018,"St. Louis, MO",MO,173333,54478
2018,2/28/2018,"St. Louis, MO",MO,171417,54478
2018,3/31/2018,"St. Louis, MO",MO,171083,54478
2018,4/30/2018,"St. Louis, MO",MO,175750,54478
2018,5/31/2018,"St. Louis, MO",MO,181333,54478
2018,6/30/2018,"St. Louis, MO",MO,186500,54478
2018,7/31/2018,"St. Louis, MO",MO,189500,54478
2018,8/31/2018,"St. Louis, MO",MO,188500,54478
2018,9/30/2018,"St. Louis, MO",MO,184967,54478
2018,10/31/2018,"St. Louis, MO",MO,180832,54478
2018,11/30/2018,"St. Louis, MO",MO,177332,54478
2018,12/31/2018,"St. Louis, MO",MO,178032,54478
2018,1/31/2018,"Kansas City, MO",MO,201000,54478
2018,2/28/2018,"Kansas City, MO",MO,201000,54478
2018,3/31/2018,"Kansas City, MO",MO,204333,54478
2018,4/30/2018,"Kansas City, MO",MO,208333,54478
2018,5/31/2018,"Kansas City, MO",MO,215333,54478
2018,6/30/2018,"Kansas City, MO",MO,220333,54478
2018,7/31/2018,"Kansas City, MO",MO,222000,54478
2018,8/31/2018,"Kansas City, MO",MO,219667,54478
2018,9/30/2018,"Kansas City, MO",MO,213333,54478
2018,10/31/2018,"Kansas City, MO",MO,210673,54478
2018,11/30/2018,"Kansas City, MO",MO,209673,54478
2018,12/31/2018,"Kansas City, MO",MO,209656,54478
2019,1/31/2019,"St. Louis, MO",MO,177500,57409
2019,2/28/2019,"St. Louis, MO",MO,177042,57409
2019,3/31/2019,"St. Louis, MO",MO,176375,57409
2019,4/30/2019,"St. Louis, MO",MO,178708,57409
2019,5/31/2019,"St. Louis, MO",MO,185667,57409
2019,6/30/2019,"St. Louis, MO",MO,194000,57409
2019,7/31/2019,"St. Louis, MO",MO,198333,57409
2019,8/31/2019,"St. Louis, MO",MO,199917,57409
2019,9/30/2019,"St. Louis, MO",MO,193250,57409
2019,10/31/2019,"St. Louis, MO",MO,191583,57409
2019,11/30/2019,"St. Louis, MO",MO,188333,57409
2019,12/31/2019,"St. Louis, MO",MO,189667,57409
2019,1/31/2019,"Kansas City, MO",MO,208483,57409
2019,2/28/2019,"Kansas City, MO",MO,206483,57409
2019,3/31/2019,"Kansas City, MO",MO,210333,57409
2019,4/30/2019,"Kansas City, MO",MO,216817,57409
2019,5/31/2019,"Kansas City, MO",MO,226817,57409
2019,6/30/2019,"Kansas City, MO",MO,233650,57409
2019,7/31/2019,"Kansas City, MO",MO,235000,57409
2019,8/31/2019,"Kansas City, MO",MO,233308,57409
2019,9/30/2019,"Kansas City, MO",MO,228308,57409
2019,10/31/2019,"Kansas City, MO",MO,222975,57409
2019,11/30/2019,"Kansas City, MO",MO,219667,57409
2019,12/31/2019,"Kansas City, MO",MO,220333,57409
2017,1/31/2017,"Jackson, MS",MS,163800,43529
2017,2/28/2017,"Jackson, MS",MS,160500,43529
2017,3/31/2017,"Jackson, MS",MS,162450,43529
2017,4/30/2017,"Jackson, MS",MS,170783,43529
2017,5/31/2017,"Jackson, MS",MS,178950,43529
2017,6/30/2017,"Jackson, MS",MS,182500,43529
2017,7/31/2017,"Jackson, MS",MS,184712,43529
2017,8/31/2017,"Jackson, MS",MS,182545,43529
2017,9/30/2017,"Jackson, MS",MS,180878,43529
2017,10/31/2017,"Jackson, MS",MS,179000,43529
2017,11/30/2017,"Jackson, MS",MS,174500,43529
2017,12/31/2017,"Jackson, MS",MS,169467,43529
2018,1/31/2018,"Jackson, MS",MS,166467,44717
2018,2/28/2018,"Jackson, MS",MS,166117,44717
2018,3/31/2018,"Jackson, MS",MS,169467,44717
2018,4/30/2018,"Jackson, MS",MS,173383,44717
2018,5/31/2018,"Jackson, MS",MS,179567,44717
2018,6/30/2018,"Jackson, MS",MS,185333,44717
2018,7/31/2018,"Jackson, MS",MS,189050,44717
2018,8/31/2018,"Jackson, MS",MS,190217,44717
2018,9/30/2018,"Jackson, MS",MS,188700,44717
2018,10/31/2018,"Jackson, MS",MS,187817,44717
2018,11/30/2018,"Jackson, MS",MS,188288,44717
2018,12/31/2018,"Jackson, MS",MS,184955,44717
2019,1/31/2019,"Jackson, MS",MS,181872,45792
2019,2/28/2019,"Jackson, MS",MS,177152,45792
2019,3/31/2019,"Jackson, MS",MS,179035,45792
2019,4/30/2019,"Jackson, MS",MS,182202,45792
2019,5/31/2019,"Jackson, MS",MS,186950,45792
2019,6/30/2019,"Jackson, MS",MS,191833,45792
2019,7/31/2019,"Jackson, MS",MS,193333,45792
2019,8/31/2019,"Jackson, MS",MS,195000,45792
2019,9/30/2019,"Jackson, MS",MS,190417,45792
2019,10/31/2019,"Jackson, MS",MS,188083,45792
2019,11/30/2019,"Jackson, MS",MS,185217,45792
2019,12/31/2019,"Jackson, MS",MS,188467,45792
2017,1/31/2017,"Raleigh, NC",NC,252583,52752
2017,2/28/2017,"Raleigh, NC",NC,251583,52752
2017,3/31/2017,"Raleigh, NC",NC,253000,52752
2017,4/30/2017,"Raleigh, NC",NC,257333,52752
2017,5/31/2017,"Raleigh, NC",NC,265000,52752
2017,6/30/2017,"Raleigh, NC",NC,269333,52752
2017,7/31/2017,"Raleigh, NC",NC,270167,52752
2017,8/31/2017,"Raleigh, NC",NC,268500,52752
2017,9/30/2017,"Raleigh, NC",NC,264833,52752
2017,10/31/2017,"Raleigh, NC",NC,264333,52752
2017,11/30/2017,"Raleigh, NC",NC,266000,52752
2017,12/31/2017,"Raleigh, NC",NC,270333,52752
2017,1/31/2017,"Charlotte, NC",NC,217583,52752
2017,2/28/2017,"Charlotte, NC",NC,212500,52752
2017,3/31/2017,"Charlotte, NC",NC,214667,52752
2017,4/30/2017,"Charlotte, NC",NC,221417,52752
2017,5/31/2017,"Charlotte, NC",NC,228000,52752
2017,6/30/2017,"Charlotte, NC",NC,234667,52752
2017,7/31/2017,"Charlotte, NC",NC,237667,52752
2017,8/31/2017,"Charlotte, NC",NC,238300,52752
2017,9/30/2017,"Charlotte, NC",NC,233200,52752
2017,10/31/2017,"Charlotte, NC",NC,229867,52752
2017,11/30/2017,"Charlotte, NC",NC,230567,52752
2017,12/31/2017,"Charlotte, NC",NC,235667,52752
2017,1/31/2017,"Greensboro, NC",NC,142333,52752
2017,2/28/2017,"Greensboro, NC",NC,141000,52752
2017,3/31/2017,"Greensboro, NC",NC,145167,52752
2017,4/30/2017,"Greensboro, NC",NC,146500,52752
2017,5/31/2017,"Greensboro, NC",NC,147333,52752
2017,6/30/2017,"Greensboro, NC",NC,148667,52752
2017,7/31/2017,"Greensboro, NC",NC,153333,52752
2017,8/31/2017,"Greensboro, NC",NC,157000,52752
2017,9/30/2017,"Greensboro, NC",NC,156667,52752
2017,10/31/2017,"Greensboro, NC",NC,152333,52752
2017,11/30/2017,"Greensboro, NC",NC,152000,52752
2017,12/31/2017,"Greensboro, NC",NC,154500,52752
2017,1/31/2017,"Winston-Salem, NC",NC,144917,52752
2017,2/28/2017,"Winston-Salem, NC",NC,143167,52752
2017,3/31/2017,"Winston-Salem, NC",NC,143417,52752
2017,4/30/2017,"Winston-Salem, NC",NC,147917,52752
2017,5/31/2017,"Winston-Salem, NC",NC,153917,52752
2017,6/30/2017,"Winston-Salem, NC",NC,155417,52752
2017,7/31/2017,"Winston-Salem, NC",NC,156250,52752
2017,8/31/2017,"Winston-Salem, NC",NC,157000,52752
2017,9/30/2017,"Winston-Salem, NC",NC,156333,52752
2017,10/31/2017,"Winston-Salem, NC",NC,154333,52752
2017,11/30/2017,"Winston-Salem, NC",NC,150667,52752
2017,12/31/2017,"Winston-Salem, NC",NC,150167,52752
2018,1/31/2018,"Raleigh, NC",NC,269667,53855
2018,2/28/2018,"Raleigh, NC",NC,270833,53855
2018,3/31/2018,"Raleigh, NC",NC,270833,53855
2018,4/30/2018,"Raleigh, NC",NC,276500,53855
2018,5/31/2018,"Raleigh, NC",NC,279167,53855
2018,6/30/2018,"Raleigh, NC",NC,282500,53855
2018,7/31/2018,"Raleigh, NC",NC,283667,53855
2018,8/31/2018,"Raleigh, NC",NC,283167,53855
2018,9/30/2018,"Raleigh, NC",NC,281667,53855
